GeneID;log2 FC;log10 p-value
AC015813,1;0,223087503;-0,919319232
AC015813,5;2,270657482;-1,765376919
AC015813,6;-0,565744537;-1,825107883
AC015819,1;-0,632861991;-1,335491907
AC015819,2;-1,676276052;-0,955336084
AC015871,3;-0,006103886;-0,021675841
AC015871,6;-0,343497681;-0,26931181
AC015871,8;0,403623812;-0,795989897
AC015909,3;1,048922135;-1,085686357
AC015909,5;0,172500375;-0,149288376
AC015911,1;0,012228622;-0,004517362
AC015911,3;0,12564767;-0,554349245
AC015911,4;0,370313985;-0,229714642
AC015911,6;0,484149037;-1,347291647
AC015911,7;0,789481189;-1,906854587
AC015912,2;1,580606863;-2,712776823
AC015912,3;0,202785447;-0,523297836
AC015917,2;-0,593057708;-0,666532213
AC015961,2;-0,828847695;-0,318853688
AC015971,1;0,134670864;-0,157636459
AC016027,1;-0,007872279;-0,003891262
AC016065,1;0,202687082;-0,382255819
AC016074,2;0,529879241;-0,724374607
AC016168,2;-0,078059904;-0,03989439
AC016355,1;0,257730228;-0,451706932
AC016394,1;-0,440441047;-0,586220284
AC016394,2;0,630269553;-1,373007322
AC016405,1;-0,478451153;-0,378244681
AC016571,1;1,57098923;-2,294987607
AC016583,1;-0,033676788;-0,132980691
AC016586,1;0,267522538;-0,373915333
AC016590,2;-0,653232795;-2,059903997
AC016596,2;1,172544512;-1,226648469
AC016727,1;-0,223729319;-0,152651942
AC016739,1;-1,786000957;-1,604438033
AC016747,1;-0,407002409;-0,697276201
AC016747,3;1,27090725;-0,71947809
AC016831,1;0,39455496;-0,735796073
AC016831,4;-0,159725276;-0,169154426
AC016831,6;0,625333098;-1,435870194
AC016876,1;-1,182038575;-1,379976229
AC016888,1;-2,197090983;-1,51814218
AC016949,1;-0,841490649;-0,632729025
AC016957,1;-0,268865055;-0,160203652
AC016957,2;-0,367396324;-0,333964161
AC016999,1;0,093860814;-0,05908265
AC017074,1;0,359846471;-0,323600077
AC017083,2;-0,205521657;-0,125270788
AC017100,1;0,342152054;-0,574385346
AC017104,1;0,183491807;-0,117776486
AC017104,5;-1,296359897;-1,047083445
AC017116,2;-0,259237283;-0,541853252
AC018362,1;-1,268687713;-0,461658416
AC018413,1;0,288631812;-0,26765271
AC018445,3;-0,196377386;-0,176961842
AC018445,5;-3,376111987;-1,506787712
AC018450,1;-0,228393101;-0,205088157
AC018475,1;0,221120764;-0,102994649
AC018521,5;-0,4241824;-0,457964629
AC018529,2;-1,897481919;-0,899095885
AC018529,3;-1,325247976;-1,36310226
AC018607,1;-0,024330849;-0,026598932
AC018628,1;-0,718347969;-1,241220108
AC018638,2;-0,477338742;-1,875619353
AC018638,4;-0,308506524;-0,876546902
AC018638,5;-0,533020731;-1,771038116
AC018638,6;-2,750910552;-0,820614701
AC018638,7;-1,263311791;-0,92965689
AC018644,1;1,477598799;-1,414618134
AC018645,3;-0,779726385;-0,282675191
AC018647,2;-0,443184373;-0,737500945
AC018690,1;1,857577139;-1,485100376
AC018695,6;-2,143444812;-0,756865595
AC018755,3;-2,785326219;-1,549691941
AC018755,4;0,456462487;-0,417157964
AC018766,1;-0,066350663;-0,130319148
AC018804,1;-0,089492685;-0,033082078
AC018809,1;0,587782486;-0,785584611
AC018809,2;0,857987811;-0,919715677
AC018816,1;-0,033343642;-0,062777688
AC018845,3;-0,346507591;-0,212315495
AC018926,1;1,399610271;-1,211728368
AC018926,2;-0,580801878;-0,62231022
AC018926,3;0,39884758;-0,645480108
AC019080,1;0,058391035;-0,097811946
AC019080,5;0,124242717;-0,095962276
AC019131,2;-1,520286824;-0,651065782
AC019197,1;-0,506024033;-0,214270721
AC019205,1;-0,254081541;-0,775111231
AC019226,1;-2,295664539;-1,739862011
AC020604,1;-0,889557423;-0,58962064
AC020651,2;-0,857567308;-0,503285035
AC020656,1;-0,256894445;-0,154724237
AC020656,2;0,219104855;-0,357178146
AC020658,5;0,705732819;-2,611643566
AC020659,1;-0,949935813;-0,532410154
AC020661,1;0,406023032;-0,433556429
AC020663,2;-0,612604018;-0,343508394
AC020663,3;-0,472103317;-0,54247929
AC020763,4;1,582021003;-1,110440751
AC020765,2;0,101770275;-0,112574075
AC020904,2;-0,242533954;-0,214434323
AC020907,5;0,805236116;-0,520292693
AC020909,2;0,259838959;-0,168286603
AC020910,5;-0,821101869;-0,624759195
AC020910,6;-0,775795566;-0,893572025
AC020915,1;-0,406506642;-0,676358208
AC020915,2;-0,123329974;-0,125811394
AC020917,4;-0,454908726;-1,313842436
AC020922,2;0,848924194;-0,361840125
AC020928,1;0,143586627;-0,566365597
AC020931,1;0,125497838;-0,147306046
AC020951,1;-0,470487602;-0,662499839
AC020978,6;-1,316173478;-1,403532436
AC020978,7;0,272817821;-1,098964726
AC020978,9;-0,208228827;-0,237727661
AC021016,1;0,152078607;-0,662043452
AC021016,2;0,395996511;-0,539136231
AC021028,1;-1,351148806;-0,496063173
AC021037,1;-0,476415326;-0,143149317
AC021078,1;0,266757404;-1,080221753
AC021087,3;0,6671864;-0,891051356
AC021087,5;1,074073083;-1,181199672
AC021097,1;0,597912909;-1,343788216
AC021106,1;-0,135732724;-0,222771936
AC021127,1;-0,220989704;-0,528786955
AC021148,1;-0,212387778;-1,806822171
AC021148,2;1,619727919;-1,271337935
AC021188,1;-1,902060207;-1,973763242
AC021205,3;-0,09651348;-0,200667282
AC021321,1;-0,652097351;-1,188729579
AC021491,4;1,03569661;-0,677185442
AC021683,5;-0,80139112;-1,323694763
AC021739,2;0,130319678;-0,104400767
AC021752,1;-1,6209794;-1,376847009
AC021851,1;-0,47412746;-0,171347605
AC022007,1;-0,875261971;-0,948113483
AC022107,1;-2,029591553;-0,934125228
AC022113,1;-0,066628358;-0,094165743
AC022150,4;0,225717417;-0,246369176
AC022167,1;0,358600004;-0,587969188
AC022167,2;-0,55716606;-0,745805588
AC022167,3;-0,441422683;-0,249486544
AC022182,1;-0,613619902;-0,895869224
AC022182,2;-0,177949617;-0,104749851
AC022210,1;-1,317969332;-1,020482054
AC022211,2;-0,067153329;-0,136205514
AC022211,4;-0,083616118;-0,084825683
AC022217,3;1,62843224;-5,109714279
AC022296,4;-1,506024033;-0,494096935
AC022306,2;1,678956708;-1,757412668
AC022364,1;-3,308709353;-1,862266393
AC022382,1;-0,920229436;-0,547478364
AC022392,1;-0,527743935;-0,589753616
AC022400,4;0,46166153;-0,519264767
AC022400,5;0,013860437;-0,018242515
AC022400,6;0,097647828;-0,678444799
AC022400,7;0,127832739;-0,265355609
AC022413,1;-0,53941566;-0,444927719
AC022415,1;0,350238283;-0,162103583
AC022417,1;-1,869205433;-0,889803637
AC022506,2;0,129343895;-0,169121282
AC022532,1;-0,225051409;-0,254539984
AC022558,1;0,653492409;-0,597684951
AC022558,3;-1,6209794;-1,376847009
AC022706,1;-0,214085633;-0,302627542
AC022762,2;-0,103151152;-0,367699921
AC022893,1;-1,031284429;-0,711046443
AC022916,1;-0,460901666;-0,904370332
AC022916,3;-1,278610415;-1,427167022
AC022966,1;-1,169723048;-0,333397982
AC022966,2;-2,135676652;-1,021171965
AC022968,1;-1,049572819;-0,51000634
AC023024,1;-2,159100937;-1,311485613
AC023090,2;-0,038820857;-0,018142753
AC023157,2;0,130858742;-0,217782348
AC023282,1;-0,851385505;-1,378386392
AC023355,1;-1,51160512;-2,118955529
AC023509,3;0,536852888;-0,318421665
AC023632,2;-0,337761786;-0,13904056
AC023794,3;-1,035529037;-0,911129672
AC023794,5;-1,389181071;-0,521643665
AC023818,1;-0,720225594;-0,515835725
AC023830,3;-0,135523432;-0,252808381
AC023908,3;-0,062138507;-0,203807838
AC024060,2;-0,189764802;-0,214801053
AC024075,1;-0,686128189;-1,627499502
AC024075,2;-0,12297876;-0,347274454
AC024084,1;0,20469042;-0,093634817
AC024257,2;2,219850227;-1,672803031
AC024257,3;-0,028214593;-0,031201935
AC024270,4;0,57337695;-0,932831903
AC024293,1;0,106707934;-0,174578704
AC024451,4;0,28952008;-0,42879351
AC024560,4;0,334240884;-0,582732163
AC024575,1;-0,361796649;-0,674821985
AC024580,1;-0,267787082;-0,189114599
AC024588,1;-1,629698041;-0,732742287
AC024619,3;-0,069540933;-0,027517954
AC024909,1;-0,017427333;-0,034947415
AC024940,1;1,017345568;-0,610222893
AC024940,6;-1,521680059;-0,351320802
AC025031,4;-0,569257162;-0,334506425
AC025034,1;1,010449731;-1,276345978
AC025048,2;0,582296072;-0,810786258
AC025048,4;0,810092147;-0,645992885
AC025162,2;-0,066350663;-0,130319148
AC025164,1;-0,096602972;-0,117933488
AC025165,2;1,756114806;-1,370062202
AC025165,5;-0,802691248;-0,46883161
AC025171,1;-0,167819008;-0,394870794
AC025171,2;0,356064273;-0,498698772
AC025171,3;0,681935478;-2,030989017
AC025171,4;0,71427884;-1,411640187
AC025171,5;1,005685924;-1,376731562
AC025175,1;-0,404366022;-0,449470548
AC025178,1;0,162326247;-0,115956077
AC025181,2;0,241043349;-0,349455644
AC025265,1;-2,215443424;-1,369676668
AC025279,1;-1,085306132;-1,109774338
AC025283,2;0,192510073;-0,124352771
AC025287,3;-0,428874455;-0,678810714
AC025442,2;0,175541896;-0,29310612
AC025449,1;0,250685836;-0,159858792
AC025449,2;1,593493358;-0,963688053
AC025569,1;-0,405958068;-0,680837642
AC025588,1;0,620845421;-0,299920826
AC025594,2;0,125035298;-0,532116682
AC025678,3;-0,475369894;-0,694744678
AC025682,1;0,653639644;-0,919703092
AC025884,1;1,597191123;-1,13379326
AC026124,2;1,03569661;-0,677185442
AC026271,1;0,250493323;-1,00790996
AC026304,1;0,406701341;-2,085615903
AC026333,4;0,991904793;-1,462922404
AC026341,1;1,042370158;-0,58707844
AC026356,1;-1,556513296;-0,597952588
AC026356,2;-0,91336235;-1,123887165
AC026362,1;-1,003086368;-1,112551138
AC026362,2;-0,196377386;-0,176961842
AC026367,3;0,097330312;-0,070139803
AC026403,1;0,388320161;-0,544657076
AC026412,1;-0,511880691;-0,759814846
AC026462,1;-0,243271151;-0,328442229
AC026471,1;-0,715154467;-0,840826118
AC026471,2;1,251694557;-1,421082972
AC026471,3;0,936707515;-1,023492255
AC026471,4;-0,716617906;-1,680449743
AC026691,1;0,13657692;-0,050018538
AC026740,1;0,736532885;-1,955030329
AC026741,1;-0,082643894;-0,090576725
AC026803,1;0,722738668;-0,421287074
AC026979,2;0,048394797;-0,11950803
AC026979,3;-0,049660619;-0,048805708
AC026979,4;-0,067262895;-0,194589989
AC027020,2;0,675534854;-1,049354868
AC027097,1;-0,221274675;-0,955361302
AC027097,2;-0,16428832;-0,307512144
AC027279,1;-1,205784324;-0,741860148
AC027290,1;-0,41295709;-0,535350641
AC027290,2;0,111917496;-0,796471728
AC027307,2;-0,640485734;-0,83841036
AC027307,3;-0,06593402;-0,05943274
AC027309,2;1,078931802;-1,620792348
AC027373,1;1,045159795;-1,508509441
AC027449,1;-2,419698547;-0,659648434
AC027544,1;0,3790206;-0,769266458
AC027559,1;-0,516721477;-0,969745476
AC027575,2;-2,030125621;-0,70713005
AC027601,1;-1,524841508;-0,978937851
AC027601,3;-0,760436879;-0,632290404
AC027601,5;0,391756535;-0,738223803
AC027607,1;-0,917310833;-1,42630459
AC027644,1;0,047137808;-0,050709512
AC027644,3;0,015038414;-0,027475818
AC027682,1;-0,681781553;-0,525391143
AC027682,4;-0,059659304;-0,089395589
AC027682,5;-1,648602833;-0,963541527
AC027682,6;-0,42806418;-0,288342335
AC027682,7;-0,021066884;-0,025200567
AC027702,1;-1,459993268;-1,998437103
AC027796,4;-0,2247791;-0,420405919
AC027801,1;0,196162714;-1,114358473
AC034102,4;-0,536040366;-0,354102787
AC034102,6;0,195989605;-0,146395531
AC034199,1;0,595509873;-0,69744085
AC034231,1;-0,008191592;-0,006542814
AC034236,1;1,006486829;-1,586241782
AC034236,2;-0,258908777;-0,574483109
AC034238,1;-0,10841306;-0,131093508
AC035139,1;0,421032958;-0,720040517
AC036176,1;-1,998135906;-0,887101353
AC036214,2;-0,41730753;-0,205308047
AC037459,2;0,22728434;-0,99432267
AC037459,4;-0,645547408;-1,276826346
AC040160,2;0,464930015;-0,602057498
AC040162,1;0,341607963;-1,004891796
AC040162,3;0,417416268;-1,06219742
AC040169,1;0,195712044;-0,128982262
AC040169,3;-1,53629103;-0,643986299
AC040934,1;0,007122635;-0,043326629
AC040970,1;-0,599167276;-0,722055768
AC040977,1;0,445085323;-2,118205097
AC044787,1;-0,459993268;-1,290982321
AC044849,1;0,648423768;-0,740993554
AC046130,2;0,539610406;-0,770052927
AC046134,2;-1,245133798;-2,131765436
AC046143,2;2,426368624;-1,655081925
AC046176,1;-0,875261971;-0,948113483
AC046185,3;-0,364327462;-1,491200671
AC048341,1;0,193118192;-0,356988638
AC048341,2;-0,458789993;-0,492130252
AC048351,1;-0,535940088;-0,343676497
AC048382,1;-0,168914951;-0,05808085
AC048382,5;-0,280014748;-0,200957165
AC048382,6;-0,453191001;-0,416786635
AC051619,5;2,037792629;-1,826655838
AC055811,4;0,678375357;-1,275163429
AC055839,1;0,607285586;-1,555914509
AC055839,2;0,046489551;-0,076784114
AC060766,1;-0,090864338;-0,24865453
AC060766,3;-0,255441257;-0,327668973
AC060766,4;-1,002905;-1,03576613
AC060766,5;1,509020638;-1,789633419
AC060766,6;-0,765882181;-0,635466415
AC060780,1;0,068702369;-0,862919051
AC060780,2;0,757445563;-1,000611685
AC061975,8;0,324520294;-0,236583075
AC061992,2;0,890659237;-0,484587786
AC062029,1;0,019517606;-0,012648811
AC062037,2;0,756675923;-0,998289453
AC063977,1;-0,427008502;-0,666646822
AC063977,2;-0,273756733;-0,606351399
AC064799,1;0,113246776;-0,161942042
AC064801,2;2,305360167;-2,53881539
AC064805,1;1,008762641;-1,45481834
AC064805,2;0,43166812;-0,40459786
AC064807,1;-0,267516054;-0,226027856
AC064836,2;0,619730874;-0,689748569
AC064847,1;0,474611211;-0,775224544
AC067838,1;-0,130284063;-0,125556017
AC067852,2;-0,193429384;-0,534534774
AC067852,3;0,63859127;-1,011422096
AC067852,5;-0,790431619;-0,43783083
AC067930,3;1,970005073;-1,941485816
AC067931,1;-2,285933377;-0,466639378
AC068050,1;-0,758398437;-1,708771347
AC068193,1;-1,94352188;-1,153825856
AC068205,2;-0,118147421;-0,163422825
AC068338,2;-1,495368475;-0,734579053
AC068338,3;-0,63462312;-0,597268543
AC068385,1;0,619169492;-0,298360292
AC068522,1;0,991904793;-1,462922404
AC068580,3;1,048922135;-1,085686357
AC068580,4;-0,734175902;-0,561450551
AC068587,4;0,533985514;-0,440665562
AC068620,2;-0,897872127;-0,857595847
AC068631,1;0,002546682;-0,004480343
AC068643,1;1,221120764;-0,874591315
AC068669,1;-1,090773221;-1,726847383
AC068700,1;0,209831105;-0,108751367
AC068722,2;0,524368677;-0,232565472
AC068790,3;0,27261871;-0,141738294
AC068831,6;0,505171348;-1,024971423
AC068870,2;0,097830742;-0,080026919
AC068880,4;-1,621452027;-1,370866216
AC068888,1;-0,060512285;-0,109486085
AC068888,2;0,001727615;-0,001003166
AC068896,1;-0,949609367;-0,838003013
AC068946,1;0,864274996;-0,747896141
AC068989,1;-1,620624828;-0,82461068
AC069209,1;0,420911284;-1,026585271
AC069213,1;-2,428671929;-1,88646074
AC069218,1;-0,212387778;-1,806822171
AC069234,5;-2,304668497;-0,89882316
AC069281,2;0,221332652;-0,492204928
AC069307,1;-2,520350182;-0,584474412
AC069499,1;0,202879472;-0,346148309
AC069528,2;0,638174799;-1,336038423
AC069544,1;0,291260244;-1,227532051
AC072061,1;-0,153383767;-0,259451871
AC073063,1;-2,634388973;-0,99857562
AC073073,2;-1,27200287;-0,368601863
AC073107,1;0,625709295;-1,073726581
AC073111,3;0,032265639;-0,124089022
AC073115,1;-0,104446548;-0,090156371
AC073115,2;-1,384768253;-0,435974493
AC073130,3;-0,655492896;-1,16934806
AC073195,1;-0,698925401;-1,806550919
AC073263,1;-1,615374854;-0,4509549
AC073283,1;-2,287497759;-0,731988082
AC073332,1;0,451792196;-1,805456616
AC073342,1;-0,586899894;-0,466174519
AC073343,1;0,638384925;-0,622907098
AC073343,2;-2,372150511;-2,174514116
AC073367,1;-0,122188957;-0,185034996
AC073389,1;0,733174121;-1,698465041
AC073389,2;0,12404464;-0,046811488
AC073389,3;0,667681293;-0,567058863
AC073439,1;-0,231754409;-0,123776443
AC073476,2;-0,416808597;-1,308791932
AC073487,1;0,190122084;-0,410063109
AC073508,3;-0,655250965;-0,676933768
AC073529,1;-0,029324445;-0,020073123
AC073534,2;1,709799613;-3,094880715
AC073548,1;1,096336003;-2,26950653
AC073575,2;-0,386958976;-0,335688872
AC073611,1;-0,087643763;-0,22204869
AC073655,2;-0,39236719;-0,51250029
AC073842,2;0,349900457;-0,6820234
AC073857,1;0,311898754;-0,653958857
AC073861,1;1,482042663;-1,526458748
AC073896,2;-0,218949805;-0,23335949
AC073912,2;-0,358323108;-0,170299115
AC073957,3;-0,21683041;-0,230163201
AC074032,1;0,579791816;-0,679256253
AC074117,1;-0,105553056;-0,66431833
AC074141,1;-0,103790581;-0,118869155
AC074212,1;0,659594546;-0,517221472
AC078785,1;-0,636784325;-0,644621626
AC078795,2;0,494899251;-0,400532911
AC078795,3;-1,461181921;-0,386013269
AC078817,1;0,124969233;-0,531105991
AC078846,1;-0,755395254;-0,863606406
AC078881,1;-0,615533027;-1,212121823
AC078883,1;-0,195649296;-0,650898607
AC079140,2;0,555103889;-0,561400158
AC079142,1;0,405497188;-0,206573844
AC079148,1;0,219850227;-0,102381416
AC079174,2;-0,371175442;-0,601061037
AC079193,2;-1,149875104;-0,506646122
AC079250,1;0,121535444;-0,364876684
AC079305,1;-1,242503229;-0,721737886
AC079305,2;0,807021733;-0,561458674
AC079313,2;1,17299522;-0,879833444
AC079316,2;0,344473262;-0,419618514
AC079322,1;0,09285981;-0,269419919
AC079331,2;-1,127887574;-1,346999097
AC079336,5;0,056588375;-0,138681508
AC079414,3;0,484716756;-0,472654995
AC079610,1;-2,728270186;-2,294648693
AC079684,1;-2,404366022;-1,23435436
AC079781,5;0,475264679;-1,918570083
AC079807,1;0,070113087;-0,053915667
AC079848,1;1,243889058;-1,83380316
AC079921,2;1,062613077;-1,808938589
AC079922,1;1,221953249;-1,193297998
AC079922,2;0,32203765;-1,407928497
AC079944,2;-1,124231044;-0,625414297
AC080013,1;0,258868974;-1,915160725
AC080112,1;0,234825241;-0,170610572
AC080112,4;0,730425161;-0,896056181
AC080129,2;-1,116902516;-0,715824497
AC080162,1;-0,965327668;-0,312112037
AC083799,1;-0,027182295;-0,017276525
AC083837,1;-2,101061528;-0,66278875
AC083843,2;0,149874877;-0,211205301
AC083855,2;1,030038526;-1,143370399
AC083862,1;0,088798528;-0,103811352
AC083862,2;0,58083472;-0,819400368
AC083899,1;-0,401090608;-0,56237051
AC084024,1;0,509156954;-0,662564973
AC084036,1;-0,386809278;-0,436303166
AC084125,2;-0,214005364;-1,08723558
AC084125,4;0,480113057;-0,414717294
AC084198,1;0,344261221;-1,103992539
AC084337,1;-1,364335967;-0,518513286
AC084824,1;-0,636666886;-0,523715395
AC084824,3;-0,578567063;-0,585642277
AC084824,4;-0,471261448;-1,375841869
AC084824,5;-1,141159804;-1,940617717
AC084876,1;-0,313397237;-0,244848292
AC087163,2;-0,475422184;-2,422891617
AC087164,1;-0,798991208;-0,481427366
AC087222,1;0,476237333;-0,621533214
AC087239,1;-0,064109264;-0,063432821
AC087273,2;0,416209223;-0,191596357
AC087276,1;-0,957393829;-0,700134053
AC087284,1;-0,516925693;-0,602977019
AC087289,1;-0,326093527;-1,515724147
AC087289,5;0,080539079;-0,029494504
AC087294,1;-0,070716031;-0,245190245
AC087343,1;-0,340838623;-0,345181698
AC087362,2;2,445972735;-1,726784995
AC087392,3;-0,242765897;-0,285274701
AC087392,5;-0,778455475;-0,282090462
AC087500,1;-0,566246107;-0,646346275
AC087501,4;-0,891226;-0,773855468
AC087521,3;-0,909336027;-0,422069095
AC087623,2;0,187478922;-0,114365224
AC087633,2;-1,030125621;-0,48708114
AC087645,2;1,019517606;-1,035713108
AC087741,1;1,186926475;-2,266287354
AC087741,3;-0,817119568;-1,743700211
AC087752,3;-0,874270837;-0,546814179
AC087752,4;-1,149875104;-0,506726156
AC087893,2;0,88964871;-1,363211073
AC090004,1;0,279915247;-0,739064895
AC090018,2;0,126423363;-0,047831363
AC090061,1;0,180471273;-0,163233195
AC090114,2;-0,027936207;-0,262693965
AC090114,3;-0,465834494;-1,226804474
AC090152,1;-1,24631115;-1,081674125
AC090181,1;1,558943409;-1,250202334
AC090181,2;-0,358890094;-0,099238864
AC090198,1;-0,773015021;-1,286934526
AC090204,1;0,226447692;-0,30180071
AC090229,1;-0,987404746;-0,364653128
AC090241,3;0,555103889;-0,561400158
AC090409,1;-0,564953555;-0,608819536
AC090409,2;-0,380830508;-0,119517486
AC090425,3;0,928728179;-1,081199409
AC090498,1;0,909502444;-1,344973863
AC090517,2;-2,049309385;-0,562979894
AC090517,5;-0,81569108;-2,064015409
AC090559,1;0,330779012;-0,729348806
AC090587,1;-0,401419684;-0,924892274
AC090589,3;-0,045164656;-0,278507301
AC090607,2;0,027153453;-0,03825449
AC090616,6;0,232292398;-0,384547901
AC090739,1;-1,578932123;-1,342253938
AC090772,3;1,415239453;-0,940865147
AC090825,1;-0,012750297;-0,011186661
AC090921,1;-0,932851186;-0,477508038
AC090948,1;-0,399954753;-0,29185763
AC090948,2;0,696130499;-1,257258451
AC090948,3;0,251916976;-0,653095683
AC090948,4;0,556384795;-0,490430397
AC090971,3;-0,197090983;-0,340788743
AC091045,1;-3,52824811;-2,494523998
AC091057,1;0,831246722;-0,474574629
AC091060,1;0,932928295;-0,995499427
AC091100,1;-1,459464663;-1,013671562
AC091133,1;-0,842359451;-0,759661228
AC091152,2;-0,243271151;-0,328442229
AC091153,1;0,172073468;-0,263573413
AC091167,1;0,027522678;-0,032678076
AC091180,2;-0,829198914;-1,114944143
AC091180,4;0,715107768;-1,205662077
AC091180,5;-0,327044619;-0,697946066
AC091181,1;-1,049836204;-1,341878168
AC091185,1;0,230373248;-0,71029216
AC091196,1;-0,454742686;-0,404986756
AC091230,1;0,686602763;-0,770724093
AC091271,1;1,324183671;-2,181499743
AC091390,3;0,225064667;-0,224684048
AC091429,1;-0,313397237;-0,244848292
AC091488,1;1,034020897;-0,5172512
AC091564,1;0,559807159;-0,601559722
AC091564,2;-0,675877934;-0,446126831
AC091814,1;0,57193582;-0,560051099
AC091825,3;-0,570951463;-1,822348842
AC091965,4;-0,491101686;-0,285822207
AC091978,1;-1,715044976;-1,270552566
AC091982,3;-2,147169665;-1,03209678
AC092017,1;1,406219559;-1,888187138
AC092053,5;-0,670475806;-1,19789479
AC092069,1;1,034579252;-0,675307952
AC092070,2;0,501064068;-1,549261029
AC092111,1;-1,187746684;-1,559730592
AC092115,1;0,171766348;-0,189276175
AC092115,3;2,124837112;-3,435179152
AC092117,1;-1,054969974;-1,650573485
AC092117,2;-0,103966516;-0,111893026
AC092118,2;2,427485694;-1,893308546
AC092119,2;0,305752897;-0,245279121
AC092123,1;1,233644882;-1,931303437
AC092127,1;-1,8032989;-2,13650532
AC092135,3;-0,102604549;-0,104514959
AC092139,2;-0,223098495;-0,296295614
