GeneID;log2 FC;log10 p-value
AC015871.6;0,347339536;-0,25914379
AC015871.8;2,140112351;-1,602146727
AC015909.3;-1,256124031;-0,522855067
AC015909.5;1,317836936;-0,768571138
AC015911.1;-1,357434872;-1,014259171
AC015911.3;0,229794007;-0,305332376
AC015911.4;0,145194283;-0,066662927
AC015911.6;-0,628189238;-0,563608136
AC015911.7;-0,112232448;-0,102148249
AC015912.2;0,792040784;-0,848349782
AC015912.3;0,46515464;-0,467679443
AC015917.2;-1,334834447;-0,544191767
AC015961.2;-1,152935939;-0,492437967
AC015971.1;1,918490639;-1,154054637
AC016027.1;0,917706574;-0,409667344
AC016065.1;0,044538319;-0,036678476
AC016074.2;-0,748934697;-0,883350378
AC016168.2;0,740528232;-0,344875716
AC016355.1;0,316495731;-0,299537183
AC016394.1;0,335232824;-0,447395408
AC016394.2;-0,477379216;-1,19051264
AC016405.1;0,880669044;-0,616769153
AC016571.1;-0,740444601;-0,418093713
AC016583.1;2,217533075;-3,647325586
AC016586.1;1,672397745;-1,204693896
AC016590.2;1,7512893;-2,528786761
AC016596.2;-0,579906513;-0,467004192
AC016727.1;1,598300197;-0,756418523
AC016739.1;-1,423038559;-2,432444467
AC016747.1;0,803974398;-0,788823127
AC016747.3;0,468422972;-0,124954771
AC016831.1;0,765501533;-0,701981646
AC016831.4;2,566380047;-1,256660778
AC016831.6;0,693877797;-0,883237244
AC016876.1;0,497119628;-0,790696987
AC016888.1;0,368181898;-0,516662545
AC016949.1;0,544657471;-0,379914335
AC016957.1;1,842777125;-0,730843673
AC016957.2;0,314195885;-0,259297345
AC016999.1;-0,784914371;-0,350096027
AC017074.1;0,164156285;-0,078431294
AC017083.2;0,168559658;-0,10092018
AC017100.1;-0,272068026;-0,129905094
AC017104.1;-0,133617447;-0,07678975
AC017104.5;1,844942843;-1,408503619
AC017116.2;1,322280186;-1,586605646
AC018362.1;1,375250654;-0,486659947
AC018413.1;0,235946004;-0,171936729
AC018445.3;0,853189824;-0,60795244
AC018445.5;2,488321491;-1,679752621
AC018450.1;-1,627458021;-1,536053003
AC018475.1;-3,463447313;-1,330218537
AC018521.5;0,230490809;-0,225615596
AC018529.2;1,110237741;-0,710296643
AC018529.3;1,759692908;-1,994067895
AC018607.1;3,025427866;-1,33353574
AC018628.1;-0,453340483;-0,509346406
AC018638.2;-0,004896665;-0,008745313
AC018638.4;-0,09548037;-0,200248715
AC018638.5;-0,334565947;-0,676003414
AC018638.6;1,458373624;-0,646277565
AC018638.7;3,285615036;-1,280539259
AC018644.1;-0,653400673;-0,399066365
AC018645.3;-0,595510106;-0,329521477
AC018647.2;0,844580231;-1,261940133
AC018690.1;-3,483342058;-2,384284048
AC018695.6;1,536716714;-0,667601797
AC018755.3;0,481481976;-0,556769503
AC018755.4;-0,964171432;-0,614762512
AC018766.1;0,61449289;-1,068209017
AC018804.1;-0,255098236;-0,093259311
AC018809.1;0,393957937;-0,324890628
AC018809.2;0,767259342;-0,497696448
AC018816.1;0,435080717;-0,388863458
AC018845.3;-0,290712009;-0,16341113
AC018926.1;1,859463948;-0,643302427
AC018926.2;-0,313126381;-0,260613468
AC018926.3;2,372090525;-1,408689802
AC019080.1;0,792363367;-1,124201333
AC019080.5;-0,180385795;-0,082427445
AC019131.2;-0,483742293;-0,397279053
AC019197.1;-0,149933487;-0,063958387
AC019205.1;0,943200773;-2,086491988
AC019226.1;1,372480136;-1,794143789
AC020604.1;-0,083097724;-0,056011785
AC020651.2;0,254902806;-0,144075192
AC020656.1;-0,939710458;-0,704738163
AC020656.2;2,365857646;-1,755495131
AC020658.5;0,260131989;-0,267725518
AC020659.1;-0,38642412;-0,28345322
AC020661.1;-0,016665869;-0,007593751
AC020663.2;1,561960397;-0,67217199
AC020663.3;-1,775260144;-1,570639236
AC020763.4;1,112921898;-0,335369174
AC020765.2;-1,380770191;-1,331909348
AC020904.2;0,450293992;-0,347408678
AC020907.5;-0,96363698;-0,619010869
AC020909.2;-0,912005983;-0,818617343
AC020910.5;-1,702962565;-1,384548114
AC020910.6;0,179679831;-0,252835565
AC020915.1;1,072754073;-1,406557706
AC020915.2;0,419712773;-0,410171872
AC020917.4;1,414662816;-2,640364468
AC020922.2;-0,065129933;-0,016989395
AC020928.1;1,132936537;-1,014869062
AC020931.1;0,611346598;-0,507363272
AC020951.1;0,856908551;-0,61187581
AC020978.6;2,095495675;-1,893138696
AC020978.7;-0,517523637;-1,392001819
AC020978.9;0,933163464;-0,861056973
AC021016.1;0,842815999;-1,76721249
AC021016.2;0,460958743;-0,448453919
AC021028.1;0,571786964;-0,251826467
AC021037.1;-0,312344554;-0,107969229
AC021078.1;-0,400631556;-0,491564828
AC021087.3;-0,605628694;-0,781120949
AC021087.5;1,511210869;-0,835360054
AC021097.1;0,632356002;-0,795973674
AC021106.1;3,187390639;-1,650953632
AC021127.1;1,662572114;-2,30016602
AC021148.1;0,600132471;-0,874894478
AC021148.2;-2,173309472;-1,77639375
AC021188.1;0,17084193;-0,523564706
AC021205.3;1,640496472;-2,127875789
AC021321.1;2,246030402;-2,553938083
AC021491.4;-0,370521699;-0,173300832
AC021683.5;2,313428768;-2,486000024
AC021739.2;-0,224708413;-0,158522334
AC021752.1;-0,323496622;-0,272680767
AC021851.1;0,122582884;-0,042355615
AC022007.1;0,062216673;-0,074265689
AC022107.1;1,838282923;-0,908103322
AC022113.1;0,672017574;-0,795816254
AC022150.4;0,727820759;-0,487320182
AC022167.1;1,126960924;-1,129700527
AC022167.2;1,061002927;-1,248795676
AC022167.3;1,326098339;-0,594637117
AC022182.1;1,842925545;-1,590070681
AC022182.2;0,157542228;-0,063448283
AC022210.1;0,489200207;-0,54673166
AC022211.2;-0,945959184;-2,344490217
AC022211.4;0,285335403;-0,226317484
AC022217.3;0,828841749;-1,078788181
AC022296.4;0,473355403;-0,178374633
AC022306.2;-0,264520888;-0,182791407
AC022364.1;1,046583961;-1,802890275
AC022382.1;-1,169194922;-0,537208359
AC022392.1;0,643552876;-0,463309257
AC022400.4;0,772744328;-0,576347686
AC022400.5;-0,087045771;-0,063700708
AC022400.6;-1,342511791;-1,801140182
AC022400.7;0,059347217;-0,091659963
AC022413.1;-0,427744978;-0,438983352
AC022415.1;0,307950198;-0,094137497
AC022417.1;1,141955878;-0,719257657
AC022506.2;2,544968049;-1,33224813
AC022532.1;-0,890348909;-0,987173543
AC022558.1;-0,927706167;-0,380100283
AC022558.3;0,349518489;-0,388541302
AC022706.1;-0,189420003;-0,142540641
AC022762.2;3,043766664;-2,772939101
AC022893.1;0,692050923;-0,54476691
AC022916.1;0,307876601;-0,563475286
AC022916.3;1,928990089;-2,11984046
AC022966.1;0,230071433;-0,076554869
AC022966.2;-0,014558793;-0,01154826
AC022968.1;-0,725424353;-0,576403505
AC023024.1;0,168290109;-0,190162171
AC023090.2;-0,14564297;-0,068381961
AC023157.2;1,569930393;-1,412141013
AC023282.1;0,35873295;-0,611254258
AC023355.1;1,748277268;-3,127396845
AC023509.3;0,361784559;-0,135098485
AC023632.2;-0,397010292;-0,189588755
AC023794.3;0,513309562;-0,554712687
AC023794.5;1,54762017;-0,559276461
AC023818.1;-0,63500434;-0,465966819
AC023830.3;1,181479282;-1,61318625
AC023908.3;2,654754921;-2,318068595
AC024060.2;1,18599705;-0,99987239
AC024075.1;0,96870931;-1,282939461
AC024075.2;-0,659554477;-1,757845068
AC024084.1;-1,634968274;-1,36136682
AC024257.2;-2,200142247;-1,058107532
AC024257.3;2,392029305;-1,330461837
AC024270.4;1,784746175;-1,447787043
AC024293.1;-2,135407237;-1,397890224
AC024451.4;-0,060496911;-0,044624549
AC024560.4;-0,403024184;-0,672455993
AC024575.1;1,017679849;-1,564164201
AC024580.1;0,631684285;-0,398088405
AC024588.1;0,46272437;-0,293557392
AC024619.3;0,386570229;-0,135200697
AC024909.1;0,467835829;-0,741071797
AC024940.1;-1,030713285;-0,45049742
AC024940.6;-0,005811723;-0,001717298
AC025031.4;3,116952405;-0,877398954
AC025034.1;0,882757477;-0,712925131
AC025048.2;0,551531933;-0,54032542
AC025048.4;1,110219891;-0,458130724
AC025162.2;2,35060834;-2,382374851
AC025164.1;-0,277106642;-0,425284347
AC025165.2;-0,838552733;-0,494678902
AC025165.5;0,270667436;-0,155339534
AC025171.1;0,615295078;-1,245099962
AC025171.2;0,467517472;-0,387380282
AC025171.3;-0,101180959;-0,096647455
AC025171.4;0,998399896;-1,266237912
AC025171.5;-0,702223398;-0,7404029
AC025175.1;-0,069996929;-0,06011946
AC025178.1;0,227613586;-0,129406142
AC025181.2;-1,202256353;-2,103978769
AC025265.1;-0,42601173;-0,306494126
AC025279.1;0,753259202;-0,799539718
AC025283.2;0,588522535;-0,298131884
AC025287.3;1,7385866;-1,784962055
AC025442.2;0,592959397;-0,776155914
AC025449.1;-0,17688204;-0,09968932
AC025449.2;-1,12615052;-0,522793754
AC025569.1;0,204750976;-0,110988665
AC025588.1;-0,433518266;-0,160707925
AC025594.2;-2,562450676;-1,559625378
AC025678.3;-0,014489896;-0,009494498
AC025682.1;1,873762775;-1,112595984
AC025884.1;-1,577317313;-0,735959638
AC026124.2;-2,900018472;-1,583792862
AC026271.1;-0,087207594;-0,089589846
AC026304.1;-0,718737732;-0,615460233
AC026333.4;-1,20074304;-0,648286043
AC026341.1;-0,389723571;-0,138108064
AC026356.1;1,185486597;-0,512161817
AC026356.2;0,950624716;-1,342728966
AC026362.1;1,56379996;-1,664087019
AC026362.2;0,820048358;-0,653014812
AC026367.3;0,210040052;-0,14194316
AC026403.1;-3,240628745;-1,616002112
AC026412.1;-0,262744681;-0,354129587
AC026462.1;-0,963332385;-0,794170043
AC026471.1;1,290743242;-1,340522778
AC026471.2;-1,40918319;-1,199531703
AC026471.3;-0,703204122;-0,534440214
AC026471.4;0,533368432;-1,637340988
AC026691.1;-0,450105784;-0,143924814
AC026740.1;-0,912552301;-0,490514221
AC026741.1;0,469190643;-0,465948106
AC026803.1;-0,365416667;-0,147446171
AC026979.2;-2,343458532;-1,494776441
AC026979.3;0,917553448;-0,793523611
AC026979.4;0,628329727;-1,537553109
AC027020.2;-0,384127816;-0,582640557
AC027097.1;0,876938533;-2,828906535
AC027097.2;-0,270866158;-0,507323285
AC027279.1;0,272019486;-0,210130826
AC027290.1;0,291692571;-0,385998612
AC027290.2;-0,428587648;-0,355427584
AC027307.2;0,525484354;-0,690012607
AC027307.3;-0,413122868;-0,50687013
AC027309.2;-0,92052873;-0,755766311
AC027373.1;0,392888797;-0,397038026
AC027449.1;1,325362882;-0,4943524
AC027544.1;-1,054875781;-0,551502715
AC027559.1;-0,493508739;-1,03061729
AC027575.2;-0,315938788;-0,163314306
AC027601.1;-0,448205332;-0,535655961
AC027601.3;-0,916271291;-1,344586176
AC027601.5;0,79291972;-1,015119909
AC027607.1;1,285719287;-2,161996226
AC027644.1;0,042660006;-0,027764818
AC027644.3;0,307886543;-0,329782726
AC027682.1;0,591025398;-0,42914745
AC027682.4;1,270105121;-1,468715085
AC027682.5;0,643486694;-0,523355533
AC027682.6;-0,590463419;-0,32434691
AC027682.7;2,54917108;-1,480758465
AC027702.1;-0,500373861;-0,856202265
AC027796.4;-0,0298707;-0,042938199
AC027801.1;0,744893112;-3,008081395
AC034102.4;0,447846452;-0,265155673
AC034102.6;1,642876289;-0,746072616
AC034199.1;-0,132355681;-0,10110032
AC034231.1;-0,129886793;-0,109778067
AC034236.1;-3,045437534;-1,807647931
AC034236.2;0,508236468;-0,814858096
AC034238.1;0,518183805;-0,606727155
AC035139.1;1,661177429;-1,472561347
AC036176.1;-0,081931286;-0,03746312
AC036214.2;-0,829843052;-0,551291695
AC037459.2;0,562984551;-1,420050534
AC037459.4;0,627960453;-1,211116698
AC040160.2;1,475688311;-0,980449277
AC040162.1;0,222914261;-0,398313001
AC040162.3;-0,113386261;-0,170339676
AC040169.1;-1,682014878;-1,485751628
AC040169.3;-2,515256011;-1,262434028
AC040934.1;1,268369887;-2,000626143
AC040970.1;1,009513496;-1,098067502
AC040977.1;-0,082576383;-0,144101339
AC044787.1;-1,713707094;-2,130093965
AC044849.1;-4,873173498;-1,777264262
AC046130.2;1,323778551;-1,069576581
AC046134.2;0,571755586;-1,887108854
AC046143.2;-0,260100252;-0,088966865
AC046176.1;-0,390904142;-0,672031992
AC046185.3;0,889676883;-2,219853194
AC048341.1;0,06390584;-0,087381975
AC048341.2;2,149215717;-1,253221933
AC048351.1;0,380721506;-0,224906115
AC048382.1;0,227218089;-0,074799928
AC048382.5;0,417001919;-0,287711125
AC048382.6;-0,199686637;-0,179692954
AC051619.5;-1,048090712;-0,937702656
AC055811.4;1,072421503;-1,226225129
AC055839.1;1,961060692;-2,790572826
AC055839.2;0,62238641;-0,9353359
AC060766.1;0,624508673;-1,059452113
AC060766.3;1,80000666;-1,26358356
AC060766.4;1,344043699;-1,400885088
AC060766.5;1,72832629;-1,103596296
AC060766.6;1,546923855;-1,002762254
AC060780.1;1,403581844;-3,826419684
AC060780.2;1,301841961;-0,960472178
AC061975.8;-0,259445398;-0,169694552
AC061992.2;-0,654268336;-0,270675145
AC062029.1;0,549287669;-0,332440855
AC062037.2;0,879822606;-0,739538036
AC063977.1;3,02699942;-1,759690029
AC063977.2;2,167226812;-2,167589678
AC064799.1;-1,792796096;-1,461607016
AC064801.2;0,081430103;-0,03998597
AC064805.1;-0,108771097;-0,125345244
AC064805.2;0,165179712;-0,10272092
AC064807.1;-0,377056493;-0,382282095
AC064836.2;-1,322848842;-0,880549425
AC064847.1;-0,383463323;-0,299442721
AC067838.1;0,932531581;-0,76051905
AC067852.2;0,486524914;-0,770157078
AC067852.3;1,044186709;-0,952310488
AC067852.5;0,028911543;-0,015065291
AC067930.3;-0,589157728;-0,34088304
AC067931.1;-0,249969106;-0,082182791
AC068050.1;0,751633102;-1,632247949
AC068193.1;1,228908764;-1,039755102
AC068205.2;3,514922608;-1,517555854
AC068338.2;0,47259302;-0,318971058
AC068338.3;-0,209460959;-0,148716319
AC068385.1;-0,331721187;-0,101911953
AC068522.1;-2,088961754;-0,857663855
AC068580.3;-1,868737561;-1,038703243
AC068580.4;0,865008503;-0,613103757
AC068587.4;-0,629954572;-0,389056195
AC068620.2;1,845194417;-1,403831256
AC068631.1;-0,053225398;-0,035575596
AC068643.1;-1,867147541;-0,84511011
AC068669.1;1,256043969;-1,58569385
AC068700.1;-0,599872319;-0,26402031
AC068722.2;-3,958902352;-1,334603733
AC068790.3;1,910913932;-0,548376614
AC068831.6;-1,461213691;-1,260424603
AC068870.2;0,501852761;-0,30948756
AC068880.4;-0,265513162;-0,16991886
AC068888.1;-0,669916882;-1,169447402
AC068888.2;0,70155695;-0,391669603
AC068896.1;0,164933876;-0,164354415
AC068946.1;2,160187768;-0,718851563
AC068989.1;-0,024426025;-0,017334208
AC069209.1;-0,158863511;-0,16729152
AC069213.1;0,254802391;-0,434690494
AC069218.1;-0,479521083;-1,931775892
AC069234.5;-0,158189082;-0,10033983
AC069281.2;0,084377204;-0,126087161
AC069307.1;0,987346304;-0,344992153
AC069499.1;0,92549218;-0,935723077
AC069528.2;1,64498592;-1,713974981
AC069544.1;0,247361646;-0,900001781
AC072061.1;0,70810167;-1,053757794
AC073063.1;0,876765769;-0,520867576
AC073073.2;1,087318353;-0,327932533
AC073107.1;0,611370976;-0,74812773
AC073111.3;-0,206433946;-0,368855681
AC073115.1;-0,254896974;-0,187684885
AC073115.2;1,196279768;-0,393191435
AC073130.3;-0,59511078;-1,172832485
AC073195.1;1,46642998;-3,754372438
AC073263.1;0,829858833;-0,283283406
AC073283.1;-0,280720064;-0,13207921
AC073332.1;-0,816571074;-2,53092432
AC073342.1;4,716527326;-1,152961913
AC073343.1;1,186605417;-0,63946309
AC073343.2;1,184571383;-2,759071629
AC073367.1;-0,28566629;-0,253064761
AC073389.1;-0,340808989;-0,336677942
AC073389.2;-0,334328883;-0,122687109
AC073389.3;0,014209612;-0,006105066
AC073439.1;1,133124729;-0,502042113
AC073476.2;2,055374981;-3,78168257
AC073487.1;0,413265611;-0,290078865
AC073508.3;0,378627221;-0,40502052
AC073529.1;-0,471211708;-0,237130295
AC073534.2;-1,262737117;-1,651627133
AC073548.1;-0,749572053;-0,84761289
AC073575.2;-1,588050286;-1,910047713
AC073611.1;-0,089952347;-0,146210203
AC073655.2;-0,47280961;-0,595396505
AC073842.2;1,423292784;-1,505107646
AC073857.1;-0,220730293;-0,341916886
AC073861.1;-3,116848222;-1,670917995
AC073896.2;0,211630684;-0,207811246
AC073912.2;-0,072494152;-0,028131439
AC073957.3;0,186034168;-0,177321096
AC074032.1;0,406040655;-0,322445372
AC074117.1;0,476635202;-1,660864018
AC074141.1;1,644816732;-1,146645163
AC074212.1;-0,231279611;-0,10568489
AC078785.1;0,152916326;-0,160284612
AC078795.2;0,21378234;-0,111707028
AC078795.3;0,249202052;-0,081213424
AC078817.1;-2,017270913;-1,52917778
AC078846.1;1,091735678;-1,132455389
AC078881.1;-0,474567627;-1,152013568
AC078883.1;-0,003760601;-0,003275795
AC079140.2;-2,375454615;-1,296957533
AC079142.1;-0,573215325;-0,244234493
AC079148.1;-2,188933559;-2,128828926
AC079174.2;1,221944972;-1,452359918
AC079193.2;-0,33305706;-0,195211667
AC079250.1;-1,831648389;-1,854494158
AC079305.1;-2,429353245;-0,979566071
AC079305.2;-0,576897941;-0,348733618
AC079313.2;0,454966611;-0,171397433
AC079316.2;3,26400542;-1,201839132
AC079322.1;0,905505284;-1,635493816
AC079331.2;0,352670887;-0,609105358
AC079336.5;1,062789521;-0,644250416
AC079414.3;-1,030255281;-1,13887134
AC079610.1;1,592849977;-3,385958194
AC079684.1;-1,58320372;-1,037249586
AC079781.5;-0,252711217;-1,003430773
AC079807.1;0,431679796;-0,311363142
AC079848.1;-0,38801079;-0,460400608
AC079921.2;1,543039828;-1,778967698
AC079922.1;-2,498189429;-1,348047777
AC079922.2;-0,387734277;-0,878406678
AC079944.2;2,232918338;-0,895132445
AC080013.1;1,147912906;-2,53729335
AC080112.1;-0,919063552;-0,929973529
AC080112.4;1,547434908;-0,926425148
AC080129.2;1,699141408;-0,953937527
AC080162.1;0,873240944;-0,285241998
AC083799.1;0,627257793;-0,382772401
AC083837.1;0,042115497;-0,019391157
AC083843.2;0,186278474;-0,172358569
AC083855.2;-0,699572761;-0,529393774
AC083862.1;1,798644221;-1,128566703
AC083862.2;0,883472715;-0,803587582
AC083899.1;0,22926336;-0,320534131
AC084024.1;-0,059986904;-0,048161534
AC084036.1;-0,664293038;-0,667650911
AC084125.2;-0,538362488;-1,171721962
AC084125.4;-0,603358003;-0,500763253
AC084198.1;-0,032087594;-0,043339404
AC084337.1;1,000494231;-0,422528963
AC084824.1;0,000177383;-0,000139916
AC084824.3;-0,300692173;-0,201399531
AC084824.4;1,023902185;-2,81769799
AC084824.5;0,12890078;-0,099239233
AC084876.1;0,49490032;-0,335959543
AC087163.2;-0,252485926;-0,681154587
AC087164.1;-0,15507424;-0,110714829
AC087222.1;-0,653257699;-0,359402059
AC087239.1;-0,574983242;-0,368193441
AC087273.2;-0,462987193;-0,213819641
AC087276.1;0,357700597;-0,22316871
AC087284.1;2,518436456;-1,37209946
AC087289.1;1,084898783;-1,894587096
AC087289.5;0,729808657;-0,222561823
AC087294.1;0,843800923;-1,977734827
AC087343.1;-0,547479555;-0,469962628
AC087362.2;-0,486953938;-0,199257294
AC087392.3;-0,168203555;-0,182783723
AC087392.5;-0,204652746;-0,087423617
AC087500.1;0,935326241;-0,964339352
AC087501.4;0,431239279;-0,395659187
AC087521.3;1,289255046;-0,538574797
AC087623.2;0,078393502;-0,035456826
AC087633.2;-0,934215029;-0,743489192
AC087645.2;-1,25131965;-0,823472979
AC087741.1;-0,696592106;-1,027525041
AC087741.3;2,705648507;-3,984304153
AC087752.3;0,05651611;-0,034883858
AC087752.4;0,525920733;-0,261977211
AC087893.2;-0,355391246;-0,255124476
AC090004.1;0,318065735;-0,589637622
AC090018.2;-1,36868077;-0,589012119
AC090061.1;0,852008037;-0,58612452
AC090114.2;0,70109363;-2,899469973
AC090114.3;1,543973607;-2,357614858
AC090152.1;0,691955794;-0,805108794
AC090181.1;-0,649741293;-0,364746379
AC090181.2;-2,075589788;-1,590200016
AC090198.1;0,833936321;-1,623960406
AC090204.1;-1,252825145;-2,269120921
AC090229.1;-1,309443847;-0,651414074
AC090241.3;0,068091108;-0,036373517
AC090409.1;-2,668704523;-0,964384891
AC090409.2;-2,054550139;-0,901964545
AC090425.3;-0,360435018;-0,315859784
AC090498.1;-0,178315464;-0,205645868
AC090517.2;0,083404717;-0,032264226
AC090517.5;0,743727485;-1,757752209
AC090559.1;0,238898979;-0,369080509
AC090587.1;0,153248667;-0,181786473
AC090589.3;-0,667900726;-1,103373742
AC090607.2;0,201189216;-0,256084807
AC090616.6;-1,284329981;-1,294028101
AC090739.1;0,498933705;-0,471261212
AC090772.3;0,48024638;-0,144901033
AC090825.1;-0,510045528;-0,541027518
AC090921.1;1,984583733;-0,74372763
AC090948.1;-1,557248961;-1,668516706
AC090948.2;0,211378195;-0,17328143
AC090948.3;-0,882979957;-0,992705995
AC090948.4;-0,692684933;-0,575770124
AC090971.3;1,0615715;-0,738778989
AC091045.1;0,95723821;-1,435396288
AC091057.1;-0,57474036;-0,226776196
AC091060.1;-1,245904531;-1,1529765
AC091100.1;0,198976939;-0,119123834
AC091133.1;1,941599147;-1,170640207
AC091152.2;-0,49447937;-0,21705102
AC091153.1;-0,709178854;-0,698544152
AC091167.1;-0,193006262;-0,167195024
AC091180.2;0,827988951;-1,179677562
AC091180.4;1,625414345;-1,33850648
AC091180.5;1,361857384;-1,934335128
AC091181.1;1,49699781;-1,780611528
AC091185.1;0,520872955;-0,366303713
AC091196.1;2,383470865;-1,12323765
AC091230.1;-1,34269869;-0,747634028
AC091271.1;0,15662225;-0,225472617
AC091390.3;0,80728411;-0,490981804
AC091429.1;-1,062427646;-0,925834715
AC091488.1;-0,086172825;-0,025029382
AC091564.1;0,46564944;-0,322994593
AC091564.2;0,647961074;-0,407434137
AC091814.1;0,287391855;-0,140417277
AC091825.3;-0,424726682;-0,371247222
AC091965.4;0,112422308;-0,045339718
AC091978.1;0,626184441;-0,77328562
AC091982.3;1,061069917;-0,769454537
AC092017.1;-1,084359617;-0,832484314
AC092053.5;1,340659358;-1,676304216
AC092069.1;-1,960176862;-0,656357675
AC092070.2;1,44214911;-1,6619163
AC092111.1;-0,781058098;-0,896827405
AC092115.1;-0,302961098;-0,320544837
AC092115.3;-0,267782721;-0,133203055
AC092117.1;1,367191242;-2,044223767
AC092117.2;1,120737126;-0,91851707
AC092118.2;-0,002902583;-0,001130177
AC092119.2;-0,885982262;-0,490949577
AC092123.1;-0,457108007;-0,318489416
AC092127.1;1,3674748;-3,021689839
AC092135.3;0,612272667;-0,534958337
AC092139.2;1,476556481;-1,357078252
AC092140.2;1,241840798;-0,607542659
AC092143.3;-0,718353534;-0,512149839
AC092145.1;4,501472139;-1,54581689
AC092164.1;0,920929191;-0,762165291
AC092171.5;0,564238746;-0,527903851
AC092279.1;1,582830333;-0,975003248
